docid,term,count
20159_txt_interest,federal,1
20409_txt_interest,federal,1
20769_txt_interest,federal,1
21191_txt_earn,federal,1
21285_txt_interest,federal,2
21342_txt_interest,federal,1
2155_txt_interest,federal,2
2500_txt_acq,federal,1
2520_txt_acq,federal,1
2609_txt_acq,federal,2
2779_txt_earn,federal,2
2802_txt_acq,federal,1
2953_txt_acq,federal,1
2979_txt_interest,federal,6
3009_txt_acq,federal,3
3078_txt_trade,federal,1
331_txt_acq,federal,1
3360_txt_interest,federal,1
3371_txt_interest,federal,1
3573_txt_acq,federal,1
3711_txt_acq,federal,2
4238_txt_trade,federal,1
4513_txt_trade,federal,1
4638_txt_trade,federal,1
5127_txt_interest,federal,1
5516_txt_acq,federal,1
6035_txt_earn,federal,1
6124_txt_acq,federal,1
6178_txt_interest,federal,1
6466_txt_earn,federal,1
6473_txt_acq,federal,2
6665_txt_acq,federal,1
6816_txt_earn,federal,1
6874_txt_acq,federal,1
6922_txt_interest,federal,1
757_txt_acq,federal,1
7570_txt_acq,federal,1
7684_txt_crude,federal,1
7715_txt_acq,federal,1
8137_txt_interest,federal,2
8344_txt_interest,federal,2
8401_txt_interest,federal,2
853_txt_acq,federal,2
8598_txt_crude,federal,1
8624_txt_trade,federal,1
8765_txt_crude,federal,1
8802_txt_interest,federal,2
8835_txt_crude,federal,1
8951_txt_interest,federal,2
9012_txt_interest,federal,1
9328_txt_earn,federal,1
9445_txt_crude,federal,3
9549_txt_earn,federal,2
9588_txt_earn,federal,1
9640_txt_acq,federal,1
9795_txt_trade,federal,2
9868_txt_earn,federal,1
9943_txt_interest,federal,2
9988_txt_interest,federal,2
2953_txt_acq,federallyassisted,1
10054_txt_earn,federated,4
11202_txt_acq,federation,1
11285_txt_acq,federation,1
12454_txt_acq,federation,1
14826_txt_trade,federation,1
16777_txt_trade,federation,1
17074_txt_trade,federation,1
4340_txt_crude,federation,4
7600_txt_trade,federation,3
991_txt_trade,federation,1
10310_txt_acq,federations,1
4340_txt_crude,federations,1
11746_txt_interest,feds,1
14270_txt_interest,feds,1
15352_txt_trade,feds,1
16852_txt_interest,feds,1
8802_txt_interest,feds,1
10788_txt_acq,fee,1
11444_txt_crude,fee,1
12197_txt_interest,fee,5
12397_txt_earn,fee,1
12609_txt_crude,fee,3
12627_txt_interest,fee,1
13105_txt_interest,fee,1
16214_txt_interest,fee,1
16777_txt_trade,fee,1
17236_txt_crude,fee,1
17298_txt_crude,fee,1
17408_txt_crude,fee,6
17431_txt_crude,fee,4
18835_txt_trade,fee,3
3204_txt_crude,fee,1
3430_txt_crude,fee,1
4067_txt_earn,fee,1
502_txt_crude,fee,1
6119_txt_crude,fee,1
6125_txt_crude,fee,4
6169_txt_crude,fee,1
6264_txt_crude,fee,4
6746_txt_crude,fee,1
7097_txt_crude,fee,1
8401_txt_interest,fee,2
8765_txt_crude,fee,1
1836_txt_acq,feed,1
20469_txt_trade,feed,1
6884_txt_acq,feed,1
8359_txt_acq,feeder,1
10944_txt_earn,feedstock,1
11559_txt_crude,feedstock,1
12636_txt_acq,feedstock,1
735_txt_acq,feedstock,1
12732_txt_interest,feel,1
13046_txt_trade,feel,2
1499_txt_trade,feel,1
16075_txt_interest,feel,1
16588_txt_earn,feel,1
16723_txt_crude,feel,1
16794_txt_trade,feel,1
16852_txt_interest,feel,1
16935_txt_trade,feel,1
16957_txt_trade,feel,1
17943_txt_interest,feel,1
17948_txt_trade,feel,1
18621_txt_crude,feel,1
21131_txt_crude,feel,1
4903_txt_trade,feel,1
5270_txt_crude,feel,3
5376_txt_trade,feel,1
5561_txt_trade,feel,1
5954_txt_trade,feel,1
6060_txt_crude,feel,1
6752_txt_earn,feel,1
6922_txt_interest,feel,1
10455_txt_trade,feeling,1
12472_txt_trade,feeling,1
16871_txt_trade,feeling,2
17199_txt_crude,feeling,1
6578_txt_crude,feeling,1
8441_txt_acq,feeling,1
3204_txt_crude,feelings,1
11198_txt_trade,feels,1
12203_txt_acq,feels,1
16747_txt_acq,feels,1
7521_txt_trade,feels,1
7626_txt_trade,feels,1
7930_txt_acq,feels,1
13105_txt_interest,fees,1
14324_txt_earn,fees,1
1808_txt_acq,fees,1
18595_txt_interest,fees,2
331_txt_acq,fees,1
3364_txt_crude,fees,1
8401_txt_interest,fees,3
8991_txt_interest,fees,1
11177_txt_acq,feet,1
13611_txt_crude,feet,1
145_txt_earn,feet,1
15171_txt_trade,feet,1
15223_txt_trade,feet,1
16680_txt_acq,feet,1
16997_txt_crude,feet,4
17429_txt_crude,feet,1
17433_txt_crude,feet,1
18389_txt_crude,feet,1
21541_txt_crude,feet,2
3592_txt_crude,feet,2
6121_txt_acq,feet,2
6166_txt_crude,feet,2
2417_txt_trade,feiter,1
2064_txt_interest,felipe,1
10200_txt_crude,fell,2
10398_txt_earn,fell,1
1152_txt_earn,fell,1
11575_txt_earn,fell,1
11817_txt_interest,fell,1
11848_txt_interest,fell,1
11861_txt_interest,fell,1
1210_txt_trade,fell,1
13008_txt_interest,fell,1
13115_txt_crude,fell,1
13236_txt_crude,fell,1
13256_txt_crude,fell,3
13266_txt_crude,fell,3
13281_txt_crude,fell,1
1343_txt_crude,fell,5
1387_txt_crude,fell,1
145_txt_earn,fell,1
15149_txt_acq,fell,1
15384_txt_interest,fell,1
15386_txt_trade,fell,1
16005_txt_crude,fell,4
16052_txt_trade,fell,1
16074_txt_interest,fell,1
16139_txt_trade,fell,1
1616_txt_crude,fell,3
16278_txt_earn,fell,1
16434_txt_earn,fell,1
16607_txt_crude,fell,1
16649_txt_crude,fell,1
16939_txt_crude,fell,3
17199_txt_crude,fell,1
17251_txt_trade,fell,2
17405_txt_crude,fell,1
18493_txt_crude,fell,1
18621_txt_crude,fell,1
1932_txt_trade,fell,1
19539_txt_trade,fell,1
1990_txt_crude,fell,2
20048_txt_interest,fell,1
20159_txt_interest,fell,3
20778_txt_crude,fell,2
2121_txt_crude,fell,1
271_txt_trade,fell,1
273_txt_crude,fell,3
2775_txt_crude,fell,1
2799_txt_acq,fell,1
3507_txt_crude,fell,1
353_txt_crude,fell,1
3571_txt_crude,fell,1
3980_txt_crude,fell,4
4067_txt_earn,fell,1
4084_txt_trade,fell,3
4132_txt_earn,fell,1
4238_txt_trade,fell,2
4286_txt_earn,fell,2
4458_txt_interest,fell,1
4987_txt_trade,fell,1
5171_txt_crude,fell,1
5274_txt_trade,fell,1
5276_txt_earn,fell,2
5371_txt_trade,fell,2
6301_txt_crude,fell,3
6350_txt_interest,fell,1
6352_txt_interest,fell,1
6866_txt_trade,fell,1
6952_txt_trade,fell,1
6976_txt_trade,fell,3
6996_txt_crude,fell,1
714_txt_acq,fell,1
7531_txt_trade,fell,1
8137_txt_interest,fell,1
8624_txt_trade,fell,2
8677_txt_interest,fell,2
9012_txt_interest,fell,1
9171_txt_trade,fell,1
9445_txt_crude,fell,1
9761_txt_earn,fell,1
2228_txt_interest,fellner,3
16985_txt_trade,fellow,1
19844_txt_crude,fellow,1
1990_txt_crude,fellow,1
20396_txt_acq,fellow,1
3594_txt_crude,fellow,1
3609_txt_crude,fellow,1
4525_txt_crude,fellow,1
11545_txt_trade,felt,1
12521_txt_earn,felt,1
18210_txt_acq,felt,1
2540_txt_acq,felt,1
3982_txt_interest,felt,1
4903_txt_trade,felt,1
8080_txt_trade,felt,1
8198_txt_trade,felt,1
8802_txt_interest,felt,1
17004_txt_acq,fen,1
2802_txt_acq,fen,1
6086_txt_crude,fence,1
13966_txt_earn,fend,1
6665_txt_acq,fend,1
17180_txt_trade,fendt,5
17186_txt_trade,fendt,4
5684_txt_trade,fendt,5
5692_txt_trade,fendt,5
9549_txt_earn,ferc,3
5235_txt_interest,ferdinand,1
8091_txt_acq,ferdinand,1
9253_txt_crude,fereidun,1
17816_txt_crude,ferguson,1
19844_txt_crude,fernando,1
236_txt_crude,fernando,1
3556_txt_crude,fernando,1
3594_txt_crude,fernando,1
3609_txt_crude,fernando,1
4028_txt_crude,fernando,1
4039_txt_crude,fernando,1
4129_txt_crude,fernando,1
4609_txt_crude,fernando,1
6184_txt_crude,fernando,1
9527_txt_crude,fernando,1
20641_txt_acq,ferrara,1
16588_txt_earn,ferris,2
18075_txt_acq,ferris,1
787_txt_acq,ferro,4
10768_txt_acq,ferruzzi,4
11344_txt_acq,ferruzzi,7
15121_txt_earn,ferruzzi,2
5398_txt_acq,ferruzzi,4
10768_txt_acq,ferruzzicpc,1
10768_txt_acq,ferruzzis,1
5278_txt_trade,fertiliser,1
930_txt_crude,fertiliser,1
945_txt_crude,fertiliser,1
1225_txt_earn,fertility,1
9076_txt_trade,fertilizer,4
15121_txt_earn,fertlizer,1
9253_txt_crude,fesharaki,5
10784_txt_acq,fetch,1
110_txt_acq,fetched,1
6432_txt_crude,fetched,1
15736_txt_earn,fewer,2
18252_txt_acq,fewer,1
3078_txt_trade,fewer,2
20479_txt_earn,fexpo,1
2779_txt_earn,ffbv,1
20286_txt_earn,ffc,1
9588_txt_earn,fff,1
20747_txt_earn,ffsho,1
6178_txt_interest,fhl,1
11941_txt_interest,fhlbb,1
12016_txt_interest,fhlbb,1
12040_txt_interest,fhlbb,1
12880_txt_interest,fhlbb,1
12919_txt_interest,fhlbb,1
13008_txt_interest,fhlbb,1
15560_txt_interest,fhlbb,1
15610_txt_interest,fhlbb,1
16274_txt_interest,fhlbb,1
2953_txt_acq,fhlbb,3
1628_txt_acq,fhr,1
2757_txt_earn,fiama,1
16496_txt_earn,fiber,1
19433_txt_trade,fiber,1
12132_txt_acq,fiberglas,1
12132_txt_acq,fiberglass,1
16496_txt_earn,fiberoptic,1
11324_txt_acq,fibre,1
7771_txt_trade,fibres,3
4408_txt_acq,fibrinolytic,1
6288_txt_earn,fibronics,1
15061_txt_acq,ficr,1
19113_txt_acq,ficro,1
15061_txt_acq,fidelcor,2
19113_txt_acq,fidelcor,2
16700_txt_acq,fidelity,1
16874_txt_acq,fidelity,1
10784_txt_acq,fiduciary,1
17502_txt_acq,fiduciary,1
18575_txt_acq,fiduciary,1
2500_txt_acq,fiduciary,1
9618_txt_earn,fiduciary,2
10080_txt_crude,field,1
12602_txt_trade,field,1
13043_txt_acq,field,1
15230_txt_crude,field,1
16429_txt_crude,field,2
16680_txt_acq,field,1
1686_txt_crude,field,1
16961_txt_crude,field,2
16968_txt_crude,field,2
17433_txt_crude,field,1
17506_txt_acq,field,1
17573_txt_acq,field,1
17618_txt_crude,field,3
17809_txt_acq,field,1
18108_txt_crude,field,1
18774_txt_crude,field,2
19492_txt_crude,field,1
19832_txt_crude,field,7
20095_txt_crude,field,2
20270_txt_crude,field,10
21018_txt_crude,field,2
21541_txt_crude,field,7
2970_txt_crude,field,1
3115_txt_crude,field,13
3563_txt_crude,field,1
6086_txt_crude,field,5
6125_txt_crude,field,1
7355_txt_crude,field,11
7433_txt_acq,field,1
8167_txt_crude,field,4
8755_txt_crude,field,7
8906_txt_acq,field,1
9208_txt_crude,field,4
9253_txt_crude,field,2
9279_txt_crude,field,2
15149_txt_acq,fieldcrest,2
10371_txt_acq,fields,1
10642_txt_trade,fields,1
10779_txt_trade,fields,1
13236_txt_crude,fields,1
15939_txt_crude,fields,1
1616_txt_crude,fields,1
16429_txt_crude,fields,1
16961_txt_crude,fields,1
17329_txt_crude,fields,2
17618_txt_crude,fields,1
18066_txt_crude,fields,1
18108_txt_crude,fields,1
19509_txt_crude,fields,1
20270_txt_crude,fields,4
21541_txt_crude,fields,2
21568_txt_crude,fields,1
2973_txt_crude,fields,1
3048_txt_crude,fields,1
3115_txt_crude,fields,3
3332_txt_crude,fields,1
342_txt_trade,fields,1
3556_txt_crude,fields,1
3594_txt_crude,fields,1
3609_txt_crude,fields,1
4235_txt_acq,fields,1
4600_txt_crude,fields,1
4604_txt_crude,fields,1
4609_txt_crude,fields,1
5118_txt_crude,fields,1
6086_txt_crude,fields,7
6111_txt_crude,fields,1
7355_txt_crude,fields,11
8117_txt_crude,fields,6
8131_txt_crude,fields,2
8755_txt_crude,fields,2
17863_txt_acq,fierce,1
16777_txt_trade,fiercely,1
19273_txt_trade,fifteen,1
10192_txt_crude,fifth,1
11314_txt_interest,fifth,1
12848_txt_trade,fifth,1
16970_txt_trade,fifth,1
18108_txt_crude,fifth,1
20887_txt_acq,fifth,4
7135_txt_trade,fifth,1
8635_txt_trade,fifth,1
8667_txt_trade,fifth,1
9674_txt_crude,fifth,1
11287_txt_trade,fight,1
11487_txt_trade,fight,1
15352_txt_trade,fight,1
16926_txt_trade,fight,3
16963_txt_trade,fight,1
16970_txt_trade,fight,1
17023_txt_trade,fight,1
19377_txt_trade,fight,1
20396_txt_acq,fight,1
2064_txt_interest,fight,1
3204_txt_crude,fight,1
338_txt_trade,fight,1
5376_txt_trade,fight,2
6926_txt_trade,fight,1
8204_txt_acq,fight,1
9076_txt_trade,fight,2
5171_txt_crude,fighter,1
16963_txt_trade,fighting,1
17083_txt_trade,fighting,1
18600_txt_acq,fighting,1
21391_txt_trade,fighting,1
4488_txt_acq,fighting,1
6346_txt_acq,fighting,1
10114_txt_earn,figure,1
10845_txt_crude,figure,1
10873_txt_crude,figure,1
11344_txt_acq,figure,1
12521_txt_earn,figure,1
12658_txt_earn,figure,1
12862_txt_earn,figure,1
13966_txt_earn,figure,1
15352_txt_trade,figure,1
15840_txt_trade,figure,1
16052_txt_trade,figure,1
16442_txt_trade,figure,3
16505_txt_trade,figure,3
16871_txt_trade,figure,5
17164_txt_acq,figure,1
1718_txt_earn,figure,2
18621_txt_crude,figure,1
1963_txt_trade,figure,2
20262_txt_interest,figure,2
20474_txt_crude,figure,1
20766_txt_acq,figure,1
20797_txt_acq,figure,1
20917_txt_acq,figure,1
2121_txt_crude,figure,1
246_txt_crude,figure,1
2522_txt_crude,figure,1
3332_txt_crude,figure,1
3507_txt_crude,figure,1
3571_txt_crude,figure,1
4067_txt_earn,figure,1
4286_txt_earn,figure,1
4638_txt_trade,figure,1
4987_txt_trade,figure,1
5210_txt_earn,figure,1
5409_txt_acq,figure,1
6816_txt_earn,figure,1
7600_txt_trade,figure,1
894_txt_trade,figure,1
1022_txt_trade,figures,1
10375_txt_trade,figures,2
10455_txt_trade,figures,1
10693_txt_crude,figures,1
10825_txt_trade,figures,8
10845_txt_crude,figures,1
10873_txt_crude,figures,1
10919_txt_earn,figures,2
11630_txt_earn,figures,2
11639_txt_crude,figures,1
11771_txt_trade,figures,1
12211_txt_earn,figures,1
12240_txt_earn,figures,2
12258_txt_earn,figures,1
12886_txt_earn,figures,1
13276_txt_crude,figures,1
13290_txt_crude,figures,1
14395_txt_crude,figures,1
14881_txt_trade,figures,1
14912_txt_trade,figures,1
15386_txt_trade,figures,1
15840_txt_trade,figures,1
16052_txt_trade,figures,1
16094_txt_trade,figures,1
16357_txt_trade,figures,1
16417_txt_earn,figures,1
16442_txt_trade,figures,2
16492_txt_earn,figures,1
16505_txt_trade,figures,2
16774_txt_trade,figures,1
16787_txt_trade,figures,1
16871_txt_trade,figures,4
17054_txt_crude,figures,1
17251_txt_trade,figures,1
17279_txt_trade,figures,1
17291_txt_crude,figures,1
17433_txt_crude,figures,1
18252_txt_acq,figures,1
18493_txt_crude,figures,1
18875_txt_earn,figures,1
19044_txt_trade,figures,1
19293_txt_trade,figures,4
1932_txt_trade,figures,1
19539_txt_trade,figures,1
1963_txt_trade,figures,1
19832_txt_crude,figures,1
1990_txt_crude,figures,6
20038_txt_interest,figures,1
20262_txt_interest,figures,2
20474_txt_crude,figures,1
20494_txt_earn,figures,1
20682_txt_trade,figures,1
20896_txt_earn,figures,1
20930_txt_earn,figures,1
21248_txt_earn,figures,1
2227_txt_earn,figures,1
2228_txt_interest,figures,1
2231_txt_crude,figures,1
2383_txt_crude,figures,3
273_txt_crude,figures,1
2807_txt_earn,figures,1
3269_txt_earn,figures,1
3463_txt_earn,figures,1
3563_txt_crude,figures,1
3571_txt_crude,figures,1
3762_txt_interest,figures,2
4027_txt_trade,figures,1
4067_txt_earn,figures,1
4084_txt_trade,figures,1
4238_txt_trade,figures,1
4404_txt_earn,figures,1
4581_txt_earn,figures,1
4621_txt_earn,figures,1
4881_txt_interest,figures,1
5092_txt_earn,figures,1
5171_txt_crude,figures,1
5220_txt_trade,figures,3
5274_txt_trade,figures,1
5371_txt_trade,figures,2
5416_txt_earn,figures,1
5438_txt_earn,figures,1
5684_txt_trade,figures,1
5692_txt_trade,figures,1
6964_txt_trade,figures,1
8137_txt_interest,figures,1
8138_txt_trade,figures,1
8212_txt_trade,figures,1
9135_txt_trade,figures,1
925_txt_trade,figures,3
9556_txt_earn,figures,2
9603_txt_trade,figures,3
9761_txt_earn,figures,2
9763_txt_trade,figures,2
9841_txt_interest,figures,1
14715_txt_acq,file,1
16794_txt_trade,file,1
19760_txt_acq,file,1
2520_txt_acq,file,1
2538_txt_acq,file,1
2799_txt_acq,file,1
3711_txt_acq,file,1
6716_txt_trade,file,1
10545_txt_interest,filed,2
10843_txt_acq,filed,1
11048_txt_acq,filed,1
12203_txt_acq,filed,1
14982_txt_acq,filed,1
15585_txt_earn,filed,1
16723_txt_crude,filed,2
16995_txt_acq,filed,1
17247_txt_interest,filed,1
17502_txt_acq,filed,1
17863_txt_acq,filed,1
18138_txt_acq,filed,1
18575_txt_acq,filed,2
19760_txt_acq,filed,1
19833_txt_acq,filed,1
19890_txt_acq,filed,1
2546_txt_acq,filed,1
2799_txt_acq,filed,1
2802_txt_acq,filed,1
3711_txt_acq,filed,2
4343_txt_acq,filed,1
4465_txt_acq,filed,1
5516_txt_acq,filed,1
6473_txt_acq,filed,1
8204_txt_acq,filed,1
8258_txt_earn,filed,1
8512_txt_acq,filed,1
9858_txt_acq,filed,1
10843_txt_acq,files,1
19760_txt_acq,files,1
10462_txt_acq,filing,1
10872_txt_acq,filing,2
11299_txt_acq,filing,1
11755_txt_acq,filing,1
12203_txt_acq,filing,1
12305_txt_acq,filing,1
12383_txt_earn,filing,1
13085_txt_acq,filing,2
13182_txt_acq,filing,1
13194_txt_acq,filing,1
13212_txt_acq,filing,1
1354_txt_acq,filing,1
15276_txt_acq,filing,1
15894_txt_acq,filing,1
16636_txt_crude,filing,3
16684_txt_acq,filing,1
16700_txt_acq,filing,1
16723_txt_crude,filing,5
1684_txt_acq,filing,1
16872_txt_acq,filing,1
17004_txt_acq,filing,1
18138_txt_acq,filing,1
18182_txt_acq,filing,1
18210_txt_acq,filing,1
1835_txt_acq,filing,1
18986_txt_acq,filing,1
19241_txt_acq,filing,1
19683_txt_acq,filing,2
19713_txt_acq,filing,2
19760_txt_acq,filing,2
19880_txt_acq,filing,1
20396_txt_acq,filing,1
20457_txt_acq,filing,1
20766_txt_acq,filing,1
20797_txt_acq,filing,1
20917_txt_acq,filing,1
21071_txt_acq,filing,1
21228_txt_acq,filing,1
21357_txt_acq,filing,2
21408_txt_acq,filing,1
2219_txt_acq,filing,1
2268_txt_acq,filing,1
2540_txt_acq,filing,1
2802_txt_acq,filing,2
3417_txt_acq,filing,1
3711_txt_acq,filing,2
3920_txt_acq,filing,1
3948_txt_acq,filing,1
4277_txt_acq,filing,2
4918_txt_acq,filing,1
4937_txt_acq,filing,1
5516_txt_acq,filing,1
5750_txt_acq,filing,1
5810_txt_trade,filing,1
6096_txt_acq,filing,1
6223_txt_acq,filing,1
7319_txt_acq,filing,1
7813_txt_acq,filing,1
844_txt_acq,filing,1
853_txt_acq,filing,1
9549_txt_earn,filing,2
96_txt_acq,filing,1
16636_txt_crude,filings,1
8091_txt_acq,filipinos,1
11498_txt_trade,fill,1
12803_txt_crude,fill,1
15939_txt_crude,fill,1
16739_txt_crude,fill,1
5465_txt_acq,fill,1
6163_txt_crude,fill,3
6578_txt_crude,fill,5
6863_txt_earn,fill,1
8914_txt_crude,fill,1
8137_txt_interest,filled,1
8478_txt_crude,filling,1
11979_txt_earn,film,2
12203_txt_acq,film,3
16794_txt_trade,film,1
17449_txt_trade,film,1
551_txt_acq,film,1
11979_txt_earn,films,1
551_txt_acq,films,1
714_txt_acq,films,1
718_txt_trade,films,1
9532_txt_trade,films,1
2660_txt_acq,filter,2
372_txt_acq,filters,1
18497_txt_earn,fin,1
21386_txt_earn,fin,1
3290_txt_acq,fin,1
9279_txt_crude,fina,1
10233_txt_earn,final,1
10355_txt_trade,final,1
10530_txt_trade,final,1
10695_txt_trade,final,2
10768_txt_acq,final,1
10784_txt_acq,final,1
11175_txt_trade,final,1
11177_txt_acq,final,1
11198_txt_trade,final,1
11220_txt_earn,final,1
11802_txt_earn,final,1
12221_txt_acq,final,1
12559_txt_earn,final,1
13062_txt_earn,final,1
13256_txt_crude,final,1
13266_txt_crude,final,1
14324_txt_earn,final,1
15739_txt_acq,final,1
16442_txt_trade,final,2
16505_txt_trade,final,2
16651_txt_crude,final,2
16964_txt_trade,final,1
17075_txt_trade,final,2
17335_txt_trade,final,1
17579_txt_acq,final,1
17618_txt_crude,final,1
17816_txt_crude,final,1
17960_txt_acq,final,1
1839_txt_trade,final,1
18438_txt_acq,final,1
19998_txt_crude,final,1
20090_txt_crude,final,1
2128_txt_acq,final,3
2279_txt_earn,final,1
299_txt_earn,final,1
3111_txt_interest,final,1
3269_txt_earn,final,1
3459_txt_acq,final,1
393_txt_acq,final,1
4026_txt_trade,final,1
4238_txt_trade,final,3
4365_txt_crude,final,1
4810_txt_earn,final,1
5973_txt_trade,final,1
6184_txt_crude,final,2
6335_txt_earn,final,1
6926_txt_trade,final,1
7003_txt_earn,final,1
7011_txt_trade,final,1
7085_txt_earn,final,3
7632_txt_trade,final,2
7643_txt_trade,final,1
7659_txt_acq,final,1
7791_txt_acq,final,1
8044_txt_trade,final,2
8125_txt_earn,final,1
8137_txt_interest,final,1
820_txt_acq,final,1
8258_txt_earn,final,1
883_txt_earn,final,2
8909_txt_acq,final,1
9065_txt_crude,final,1
9192_txt_earn,final,1
9232_txt_earn,final,1
9279_txt_crude,final,1
9432_txt_acq,final,1
20095_txt_crude,finalise,1
18467_txt_acq,finalised,1
19069_txt_crude,finalised,1
4027_txt_trade,finalised,2
4277_txt_acq,finalization,1
3573_txt_acq,finalize,1
6184_txt_crude,finalize,1
9065_txt_crude,finalize,1
11639_txt_crude,finalized,1
5081_txt_acq,finalized,1
8259_txt_acq,finalized,1
2383_txt_crude,finalizing,1
9527_txt_crude,finalizing,1
11658_txt_trade,finally,1
3111_txt_interest,finally,1
853_txt_acq,finally,1
10255_txt_trade,finance,1
10398_txt_earn,finance,1
10545_txt_interest,finance,1
10625_txt_trade,finance,2
10693_txt_crude,finance,3
10768_txt_acq,finance,1
10905_txt_trade,finance,1
11192_txt_acq,finance,1
11299_txt_acq,finance,1
11344_txt_acq,finance,1
11831_txt_interest,finance,2
11858_txt_interest,finance,1
12073_txt_interest,finance,2
1210_txt_trade,finance,1
12122_txt_interest,finance,1
12197_txt_interest,finance,4
12201_txt_earn,finance,1
12305_txt_acq,finance,1
12563_txt_trade,finance,1
12623_txt_trade,finance,1
12759_txt_acq,finance,1
12775_txt_crude,finance,1
12803_txt_crude,finance,1
12848_txt_trade,finance,1
12940_txt_crude,finance,1
13263_txt_earn,finance,1
1427_txt_interest,finance,1
1478_txt_trade,finance,1
14843_txt_acq,finance,1
15352_txt_trade,finance,1
15617_txt_interest,finance,1
16094_txt_trade,finance,1
16095_txt_trade,finance,1
16214_txt_interest,finance,1
16357_txt_trade,finance,1
16646_txt_acq,finance,1
16745_txt_trade,finance,1
16788_txt_trade,finance,1
16946_txt_trade,finance,3
16964_txt_trade,finance,1
17075_txt_trade,finance,1
17449_txt_trade,finance,2
17511_txt_trade,finance,1
17812_txt_acq,finance,1
1836_txt_acq,finance,1
18438_txt_acq,finance,1
18530_txt_acq,finance,2
18570_txt_acq,finance,1
19044_txt_trade,finance,1
19927_txt_crude,finance,2
1995_txt_interest,finance,1
20038_txt_interest,finance,1
2151_txt_acq,finance,1
2228_txt_interest,finance,1
225_txt_interest,finance,3
246_txt_crude,finance,1
2499_txt_trade,finance,1
271_txt_trade,finance,1
2729_txt_earn,finance,1
2979_txt_interest,finance,2
3078_txt_trade,finance,1
3542_txt_interest,finance,1
4458_txt_interest,finance,1
4632_txt_trade,finance,1
4692_txt_earn,finance,1
5119_txt_crude,finance,1
5171_txt_crude,finance,3
5210_txt_earn,finance,2
5235_txt_interest,finance,3
5272_txt_acq,finance,1
5508_txt_trade,finance,1
6086_txt_crude,finance,1
6090_txt_acq,finance,1
6178_txt_interest,finance,1
6432_txt_crude,finance,1
6952_txt_trade,finance,1
7110_txt_acq,finance,1
7496_txt_crude,finance,1
7521_txt_trade,finance,1
7539_txt_acq,finance,2
7626_txt_trade,finance,1
8137_txt_interest,finance,3
8666_txt_acq,finance,1
8692_txt_trade,finance,1
8699_txt_trade,finance,1
918_txt_crude,finance,1
9415_txt_trade,finance,1
9445_txt_crude,finance,1
9509_txt_acq,finance,1
9532_txt_trade,finance,1
982_txt_acq,finance,1
11498_txt_trade,financed,1
11962_txt_acq,financed,1
14982_txt_acq,financed,1
15501_txt_acq,financed,1
17023_txt_trade,financed,1
1718_txt_earn,financed,1
6752_txt_earn,financed,1
20662_txt_crude,finances,1
8944_txt_acq,finances,1
10233_txt_earn,financial,1
10414_txt_acq,financial,2
10455_txt_trade,financial,10
10462_txt_acq,financial,1
10625_txt_trade,financial,1
10693_txt_crude,financial,1
10787_txt_acq,financial,1
10905_txt_trade,financial,1
110_txt_acq,financial,1
11198_txt_trade,financial,2
11253_txt_acq,financial,1
11315_txt_trade,financial,2
11344_txt_acq,financial,1
11357_txt_trade,financial,1
11492_txt_acq,financial,1
11498_txt_trade,financial,1
11763_txt_acq,financial,1
11837_txt_acq,financial,1
11858_txt_interest,financial,1
11867_txt_acq,financial,1
11915_txt_acq,financial,2
11982_txt_acq,financial,1
12197_txt_interest,financial,2
12201_txt_earn,financial,1
12221_txt_acq,financial,1
12305_txt_acq,financial,1
12397_txt_earn,financial,1
12463_txt_earn,financial,1
12521_txt_earn,financial,2
12616_txt_earn,financial,1
12627_txt_interest,financial,1
12696_txt_interest,financial,1
12759_txt_acq,financial,2
12848_txt_trade,financial,1
13045_txt_trade,financial,1
13115_txt_crude,financial,2
13144_txt_interest,financial,1
13212_txt_acq,financial,1
13263_txt_earn,financial,4
13649_txt_trade,financial,3
13714_txt_acq,financial,1
13908_txt_trade,financial,1
14626_txt_acq,financial,1
14729_txt_earn,financial,1
1477_txt_acq,financial,1
1480_txt_acq,financial,1
14826_txt_trade,financial,1
14843_txt_acq,financial,3
15061_txt_acq,financial,1
15107_txt_earn,financial,2
15352_txt_trade,financial,2
15384_txt_interest,financial,1
15396_txt_earn,financial,1
15501_txt_acq,financial,1
15561_txt_acq,financial,2
15617_txt_interest,financial,1
15888_txt_earn,financial,1
15894_txt_acq,financial,1
16095_txt_trade,financial,1
16163_txt_acq,financial,1
16176_txt_acq,financial,2
162_txt_acq,financial,2
16215_txt_acq,financial,2
1622_txt_acq,financial,1
1628_txt_acq,financial,2
16510_txt_acq,financial,1
16680_txt_acq,financial,1
16688_txt_acq,financial,1
16723_txt_crude,financial,1
1676_txt_acq,financial,2
17023_txt_trade,financial,1
1711_txt_crude,financial,2
1729_txt_acq,financial,1
17405_txt_crude,financial,1
17448_txt_interest,financial,1
17573_txt_acq,financial,2
17863_txt_acq,financial,2
18040_txt_acq,financial,1
1808_txt_acq,financial,1
18138_txt_acq,financial,2
18229_txt_acq,financial,2
1836_txt_acq,financial,1
18443_txt_trade,financial,1
18663_txt_acq,financial,1
18667_txt_acq,financial,1
18774_txt_crude,financial,1
18938_txt_acq,financial,1
19113_txt_acq,financial,1
19167_txt_interest,financial,1
19241_txt_acq,financial,1
19483_txt_interest,financial,1
1963_txt_trade,financial,2
19683_txt_acq,financial,1
